level,trim_2.0,trim_1.0,trim_0.5,trim_0.0,trim_-0.5,trim_-1.0,trim_-2.0,trim_-3.0,trim_-4.0,trim_-5.0,trim_-6.0,trim_-7.0,trim_-8.0
2.03,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12315,-0.14215,-0.16115
2.04,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1232,-0.1422,-0.1612
2.05,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12325,-0.14225,-0.16125
2.06,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1233,-0.1423,-0.1613
2.07,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12335,-0.14235,-0.16135
2.08,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1234,-0.1424,-0.1614
2.09,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12345,-0.14245,-0.16145
2.1,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1235,-0.1425,-0.1615
2.11,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12355,-0.14255,-0.16155
2.12,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1236,-0.1426,-0.1616
2.13,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12365,-0.14265,-0.16165
2.14,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1237,-0.1427,-0.1617
2.15,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12375,-0.14275,-0.16175
2.16,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1238,-0.1428,-0.1618
2.17,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12385,-0.14285,-0.16185
2.18,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.1239,-0.1429,-0.1619
2.19,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.12395,-0.14295,-0.16195
2.2,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.063,-0.084,-0.104,-0.124,-0.143,-0.162
2.21,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06305,-0.084,-0.104,-0.124,-0.14305,-0.16205
2.22,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0631,-0.084,-0.104,-0.124,-0.1431,-0.1621
2.23,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06315,-0.084,-0.104,-0.124,-0.14315,-0.16215
2.24,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0632,-0.084,-0.104,-0.124,-0.1432,-0.1622
2.25,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06325,-0.084,-0.104,-0.124,-0.14325,-0.16225
2.26,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0633,-0.084,-0.104,-0.124,-0.1433,-0.1623
2.27,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06335,-0.084,-0.104,-0.124,-0.14335,-0.16235
2.28,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0634,-0.084,-0.104,-0.124,-0.1434,-0.1624
2.29,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06345,-0.084,-0.104,-0.124,-0.14345,-0.16245
2.3,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0635,-0.084,-0.104,-0.124,-0.1435,-0.1625
2.31,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06355,-0.084,-0.104,-0.124,-0.14355,-0.16255
2.32,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0636,-0.084,-0.104,-0.124,-0.1436,-0.1626
2.33,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06365,-0.084,-0.104,-0.124,-0.14365,-0.16265
2.34,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0637,-0.084,-0.104,-0.124,-0.1437,-0.1627
2.35,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06375,-0.084,-0.104,-0.124,-0.14375,-0.16275
2.36,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0638,-0.084,-0.104,-0.124,-0.1438,-0.1628
2.37,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06385,-0.084,-0.104,-0.124,-0.14385,-0.16285
2.38,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.0639,-0.084,-0.104,-0.124,-0.1439,-0.1629
2.39,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.06395,-0.084,-0.104,-0.124,-0.14395,-0.16295
2.4,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.104,-0.124,-0.144,-0.163
2.41,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10405,-0.12405,-0.14405,-0.16305
2.42,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1041,-0.1241,-0.1441,-0.1631
2.43,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10415,-0.12415,-0.14415,-0.16315
2.44,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1042,-0.1242,-0.1442,-0.1632
2.45,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10425,-0.12425,-0.14425,-0.16325
2.46,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1043,-0.1243,-0.1443,-0.1633
2.47,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10435,-0.12435,-0.14435,-0.16335
2.48,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1044,-0.1244,-0.1444,-0.1634
2.49,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10445,-0.12445,-0.14445,-0.16345
2.5,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1045,-0.1245,-0.1445,-0.1635
2.51,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10455,-0.12455,-0.14455,-0.16355
2.52,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1046,-0.1246,-0.1446,-0.1636
2.53,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10465,-0.12465,-0.14465,-0.16365
2.54,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1047,-0.1247,-0.1447,-0.1637
2.55,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10475,-0.12475,-0.14475,-0.16375
2.56,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1048,-0.1248,-0.1448,-0.1638
2.57,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10485,-0.12485,-0.14485,-0.16385
2.58,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.1049,-0.1249,-0.1449,-0.1639
2.59,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.10495,-0.12495,-0.14495,-0.16395
2.6,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084,-0.105,-0.125,-0.145,-0.164
2.61,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084025,-0.105,-0.125025,-0.145025,-0.16405
2.62,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08405,-0.105,-0.12505,-0.14505,-0.1641
2.63,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084075,-0.105,-0.125075,-0.145075,-0.16415
2.64,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0841,-0.105,-0.1251,-0.1451,-0.1642
2.65,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084125,-0.105,-0.125125,-0.145125,-0.16425
2.66,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08415,-0.105,-0.12515,-0.14515,-0.1643
2.67,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084175,-0.105,-0.125175,-0.145175,-0.16435
2.68,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0842,-0.105,-0.1252,-0.1452,-0.1644
2.69,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084225,-0.105,-0.125225,-0.145225,-0.16445
2.7,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08425,-0.105,-0.12525,-0.14525,-0.1645
2.71,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084275,-0.105,-0.125275,-0.145275,-0.16455
2.72,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0843,-0.105,-0.1253,-0.1453,-0.1646
2.73,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084325,-0.105,-0.125325,-0.145325,-0.16465
2.74,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08435,-0.105,-0.12535,-0.14535,-0.1647
2.75,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084375,-0.105,-0.125375,-0.145375,-0.16475
2.76,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0844,-0.105,-0.1254,-0.1454,-0.1648
2.77,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084425,-0.105,-0.125425,-0.145425,-0.16485
2.78,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08445,-0.105,-0.12545,-0.14545,-0.1649
2.79,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084475,-0.105,-0.125475,-0.145475,-0.16495
2.8,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0845,-0.105,-0.1255,-0.1455,-0.165
2.81,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084525,-0.105,-0.125525,-0.145525,-0.16505
2.82,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08455,-0.105,-0.12555,-0.14555,-0.1651
2.83,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084575,-0.105,-0.125575,-0.145575,-0.16515
2.84,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0846,-0.105,-0.1256,-0.1456,-0.1652
2.85,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084625,-0.105,-0.125625,-0.145625,-0.16525
2.86,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08465,-0.105,-0.12565,-0.14565,-0.1653
2.87,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084675,-0.105,-0.125675,-0.145675,-0.16535
2.88,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0847,-0.105,-0.1257,-0.1457,-0.1654
2.89,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084725,-0.105,-0.125725,-0.145725,-0.16545
2.9,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08475,-0.105,-0.12575,-0.14575,-0.1655
2.91,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084775,-0.105,-0.125775,-0.145775,-0.16555
2.92,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0848,-0.105,-0.1258,-0.1458,-0.1656
2.93,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084825,-0.105,-0.125825,-0.145825,-0.16565
2.94,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08485,-0.105,-0.12585,-0.14585,-0.1657
2.95,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084875,-0.105,-0.125875,-0.145875,-0.16575
2.96,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.0849,-0.105,-0.1259,-0.1459,-0.1658
2.97,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084925,-0.105,-0.125925,-0.145925,-0.16585
2.98,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.08495,-0.105,-0.12595,-0.14595,-0.1659
2.99,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.084975,-0.105,-0.125975,-0.145975,-0.16595
3,0.044,0.022,0.011,0,-0.011,-0.021,-0.043,-0.064,-0.085,-0.105,-0.126,-0.146,-0.166
3.01,0.044,0.022,0.011,0,-0.011,-0.02105,-0.043,-0.064,-0.085,-0.10505,-0.126,-0.14605,-0.16605
3.02,0.044,0.022,0.011,0,-0.011,-0.0211,-0.043,-0.064,-0.085,-0.1051,-0.126,-0.1461,-0.1661
3.03,0.044,0.022,0.011,0,-0.011,-0.02115,-0.043,-0.064,-0.085,-0.10515,-0.126,-0.14615,-0.16615
3.04,0.044,0.022,0.011,0,-0.011,-0.0212,-0.043,-0.064,-0.085,-0.1052,-0.126,-0.1462,-0.1662
3.05,0.044,0.022,0.011,0,-0.011,-0.02125,-0.043,-0.064,-0.085,-0.10525,-0.126,-0.14625,-0.16625
3.06,0.044,0.022,0.011,0,-0.011,-0.0213,-0.043,-0.064,-0.085,-0.1053,-0.126,-0.1463,-0.1663
3.07,0.044,0.022,0.011,0,-0.011,-0.02135,-0.043,-0.064,-0.085,-0.10535,-0.126,-0.14635,-0.16635
3.08,0.044,0.022,0.011,0,-0.011,-0.0214,-0.043,-0.064,-0.085,-0.1054,-0.126,-0.1464,-0.1664
3.09,0.044,0.022,0.011,0,-0.011,-0.02145,-0.043,-0.064,-0.085,-0.10545,-0.126,-0.14645,-0.16645
3.1,0.044,0.022,0.011,0,-0.011,-0.0215,-0.043,-0.064,-0.085,-0.1055,-0.126,-0.1465,-0.1665
3.11,0.044,0.022,0.011,0,-0.011,-0.02155,-0.043,-0.064,-0.085,-0.10555,-0.126,-0.14655,-0.16655
3.12,0.044,0.022,0.011,0,-0.011,-0.0216,-0.043,-0.064,-0.085,-0.1056,-0.126,-0.1466,-0.1666
3.13,0.044,0.022,0.011,0,-0.011,-0.02165,-0.043,-0.064,-0.085,-0.10565,-0.126,-0.14665,-0.16665
3.14,0.044,0.022,0.011,0,-0.011,-0.0217,-0.043,-0.064,-0.085,-0.1057,-0.126,-0.1467,-0.1667
3.15,0.044,0.022,0.011,0,-0.011,-0.02175,-0.043,-0.064,-0.085,-0.10575,-0.126,-0.14675,-0.16675
3.16,0.044,0.022,0.011,0,-0.011,-0.0218,-0.043,-0.064,-0.085,-0.1058,-0.126,-0.1468,-0.1668
3.17,0.044,0.022,0.011,0,-0.011,-0.02185,-0.043,-0.064,-0.085,-0.10585,-0.126,-0.14685,-0.16685
3.18,0.044,0.022,0.011,0,-0.011,-0.0219,-0.043,-0.064,-0.085,-0.1059,-0.126,-0.1469,-0.1669
3.19,0.044,0.022,0.011,0,-0.011,-0.02195,-0.043,-0.064,-0.085,-0.10595,-0.126,-0.14695,-0.16695
3.2,0.044,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.126,-0.147,-0.167
3.21,0.04395,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12605,-0.147,-0.167
3.22,0.0439,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1261,-0.147,-0.167
3.23,0.04385,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12615,-0.147,-0.167
3.24,0.0438,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1262,-0.147,-0.167
3.25,0.04375,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12625,-0.147,-0.167
3.26,0.0437,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1263,-0.147,-0.167
3.27,0.04365,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12635,-0.147,-0.167
3.28,0.0436,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1264,-0.147,-0.167
3.29,0.04355,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12645,-0.147,-0.167
3.3,0.0435,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1265,-0.147,-0.167
3.31,0.04345,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12655,-0.147,-0.167
3.32,0.0434,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1266,-0.147,-0.167
3.33,0.04335,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12665,-0.147,-0.167
3.34,0.0433,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1267,-0.147,-0.167
3.35,0.04325,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12675,-0.147,-0.167
3.36,0.0432,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1268,-0.147,-0.167
3.37,0.04315,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12685,-0.147,-0.167
3.38,0.0431,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.1269,-0.147,-0.167
3.39,0.04305,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.12695,-0.147,-0.167
3.4,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.147,-0.167
3.41,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14705,-0.16705
3.42,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1471,-0.1671
3.43,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14715,-0.16715
3.44,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1472,-0.1672
3.45,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14725,-0.16725
3.46,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1473,-0.1673
3.47,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14735,-0.16735
3.48,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1474,-0.1674
3.49,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14745,-0.16745
3.5,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1475,-0.1675
3.51,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14755,-0.16755
3.52,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1476,-0.1676
3.53,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14765,-0.16765
3.54,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1477,-0.1677
3.55,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14775,-0.16775
3.56,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1478,-0.1678
3.57,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14785,-0.16785
3.58,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.1479,-0.1679
3.59,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.14795,-0.16795
3.6,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085,-0.106,-0.127,-0.148,-0.168
3.61,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085025,-0.106025,-0.127025,-0.148025,-0.168025
3.62,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08505,-0.10605,-0.12705,-0.14805,-0.16805
3.63,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085075,-0.106075,-0.127075,-0.148075,-0.168075
3.64,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0851,-0.1061,-0.1271,-0.1481,-0.1681
3.65,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085125,-0.106125,-0.127125,-0.148125,-0.168125
3.66,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08515,-0.10615,-0.12715,-0.14815,-0.16815
3.67,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085175,-0.106175,-0.127175,-0.148175,-0.168175
3.68,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0852,-0.1062,-0.1272,-0.1482,-0.1682
3.69,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085225,-0.106225,-0.127225,-0.148225,-0.168225
3.7,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08525,-0.10625,-0.12725,-0.14825,-0.16825
3.71,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085275,-0.106275,-0.127275,-0.148275,-0.168275
3.72,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0853,-0.1063,-0.1273,-0.1483,-0.1683
3.73,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085325,-0.106325,-0.127325,-0.148325,-0.168325
3.74,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08535,-0.10635,-0.12735,-0.14835,-0.16835
3.75,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085375,-0.106375,-0.127375,-0.148375,-0.168375
3.76,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0854,-0.1064,-0.1274,-0.1484,-0.1684
3.77,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085425,-0.106425,-0.127425,-0.148425,-0.168425
3.78,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08545,-0.10645,-0.12745,-0.14845,-0.16845
3.79,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085475,-0.106475,-0.127475,-0.148475,-0.168475
3.8,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0855,-0.1065,-0.1275,-0.1485,-0.1685
3.81,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085525,-0.106525,-0.127525,-0.148525,-0.168525
3.82,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08555,-0.10655,-0.12755,-0.14855,-0.16855
3.83,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085575,-0.106575,-0.127575,-0.148575,-0.168575
3.84,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0856,-0.1066,-0.1276,-0.1486,-0.1686
3.85,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085625,-0.106625,-0.127625,-0.148625,-0.168625
3.86,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08565,-0.10665,-0.12765,-0.14865,-0.16865
3.87,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085675,-0.106675,-0.127675,-0.148675,-0.168675
3.88,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0857,-0.1067,-0.1277,-0.1487,-0.1687
3.89,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085725,-0.106725,-0.127725,-0.148725,-0.168725
3.9,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08575,-0.10675,-0.12775,-0.14875,-0.16875
3.91,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085775,-0.106775,-0.127775,-0.148775,-0.168775
3.92,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0858,-0.1068,-0.1278,-0.1488,-0.1688
3.93,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085825,-0.106825,-0.127825,-0.148825,-0.168825
3.94,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08585,-0.10685,-0.12785,-0.14885,-0.16885
3.95,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085875,-0.106875,-0.127875,-0.148875,-0.168875
3.96,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.0859,-0.1069,-0.1279,-0.1489,-0.1689
3.97,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085925,-0.106925,-0.127925,-0.148925,-0.168925
3.98,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.08595,-0.10695,-0.12795,-0.14895,-0.16895
3.99,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.085975,-0.106975,-0.127975,-0.148975,-0.168975
4,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.064,-0.086,-0.107,-0.128,-0.149,-0.169
4.01,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06401,-0.086,-0.10701,-0.12801,-0.14902,-0.16903
4.02,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06402,-0.086,-0.10702,-0.12802,-0.14904,-0.16906
4.03,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06403,-0.086,-0.10703,-0.12803,-0.14906,-0.16909
4.04,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06404,-0.086,-0.10704,-0.12804,-0.14908,-0.16912
4.05,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06405,-0.086,-0.10705,-0.12805,-0.1491,-0.16915
4.06,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06406,-0.086,-0.10706,-0.12806,-0.14912,-0.16918
4.07,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06407,-0.086,-0.10707,-0.12807,-0.14914,-0.16921
4.08,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06408,-0.086,-0.10708,-0.12808,-0.14916,-0.16924
4.09,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.06409,-0.086,-0.10709,-0.12809,-0.14918,-0.16927
4.1,0.043,0.022,0.011,0,-0.011,-0.022,-0.043,-0.0641,-0.086,-0.1071,-0.1281,-0.1492,-0.1693
